date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:19:41	55696/55696	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Jan%202023%2008:33:03%20GMT	https://almuzakki.or.id/image/galeriyayasan/Santunan%20Yatim_1674203583.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Santunan%20Yatim_1674203583.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:41	24082/24082	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:41%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=sedekah-mengalahkan-sholat-dan-puasa?&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2967.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:46	21111/21111	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:46%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=makna-perayaan-tahun-baru-2023&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull4496.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:47	33259/33259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Dec%202022%2003:57:56%20GMT	https://almuzakki.or.id/image/galeriyayasan/kembang%20api%20tahun%20baru%202023_1672027076.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/kembang%20api%20tahun%20baru%202023_1672027076.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:49	19172/19172	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:48%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-yatim-di-hari-ibu&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulldb62.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:50	143823/143823	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Dec%202022%2003:17:23%20GMT	https://almuzakki.or.id/image/galeriyayasan/Hari%20Ibu_1672024643.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Hari%20Ibu_1672024643.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:50	16293/16293	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:50%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=paduan-suara-santriwati-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull648a.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:52	336181/336181	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Dec%202022%2013:22:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/Paduan%20Suara%20Jambore_1670419334.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Paduan%20Suara%20Jambore_1670419334.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:52	18659/18659	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:51%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=kegiatan-jambore-anak-lksa-di-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull4329.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:54	162412/162412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Dec%202022%2013:14:41%20GMT	https://almuzakki.or.id/image/galeriyayasan/JAMBORE%20LKSA_1670418881.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/JAMBORE%20LKSA_1670418881.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:54	16509/16509	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:54%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=jambore-lksa-se-kabupaten-jepara&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull9636.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:55	128344/128344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2012:49:15%20GMT	https://almuzakki.or.id/image/galeriyayasan/JAMBORE%20LKSA%20JATENG%202022_1669294155.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/JAMBORE%20LKSA%20JATENG%202022_1669294155.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:56	19534/19534	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:56%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=harlah-yayasan-al-muzakki-yang-ke-xvii&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull5b0e.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:19:58	16999/16999	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:19:58%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-yatim-muharram-po-haryanto-kudus&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulleb85.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:01	218226/218226	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Aug%202022%2001:53:11%20GMT	https://almuzakki.or.id/image/galeriyayasan/Santunan%20Yatim%20PO%20Haryanto%20Kudus_1661651591.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Santunan%20Yatim%20PO%20Haryanto%20Kudus_1661651591.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:01	22759/22759	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:20:00%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=1-muharram-tahun-baru-islam-1444-hijriah&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2cf7.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:02	2421681/2421681	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Aug%202022%2002:27:42%20GMT	https://almuzakki.or.id/image/galeriyayasan/Yayasan%20Al%20Muzakki_1661653661.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Yayasan%20Al%20Muzakki_1661653661.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:04	28315/28315	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202022%2012:05:40%20GMT	https://almuzakki.or.id/image/galeriyayasan/1%20Muharram%201444_1659096340.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/1%20Muharram%201444_1659096340.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:05	24400/24400	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:20:05%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=kriteria-hewan-qurban-dan-tata-cara-penyembelihannya&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull0921.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:18	16473/16473	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:20:18%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=menerima-dan-menyalurkan-qurban&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull1465.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:23	526796/526796	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jun%202022%2013:07:36%20GMT	https://almuzakki.or.id/image/galeriyayasan/Flayer%20Qurban_1656594456.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Flayer%20Qurban_1656594456.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:24	17822/17822	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:20:20%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=jerih-payah-tapi-menjadi-timbangan-amal-orang-lain&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull3e42.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:20:30	16842/16842	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:20:25%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=rakor-pengurus-yayasan-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2adc.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:00	7325977/7325977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Jan%202023%2007:43:25%20GMT	https://almuzakki.or.id/image/galeriyayasan/DSCF9779_1674200605.JPG	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/DSCF9779_1674200605.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:00	4030136/4030136	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jun%202022%2010:27:29%20GMT	https://almuzakki.or.id/image/galeriyayasan/Rapat%20Yayasan%20AL%20MUZAKKI_1655893649.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Rapat%20Yayasan%20AL%20MUZAKKI_1655893649.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:01	7699623/7699623	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202022%2013:16:10%20GMT	https://almuzakki.or.id/image/galeriyayasan/Penyembelihan%20Hewan%20Qurban_1657026970.JPG	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Penyembelihan%20Hewan%20Qurban_1657026970.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:02	19066/19066	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:02%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=berlomba-dalam-kebaikan&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfullc9b6.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:04	20071/20071	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:04%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=silaturrahmi-keluarga-yayasan-al-muzakki-bersama-tokoh-agama,-tokoh-masyarakat,-dan-donatur&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull5caf.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:12	690929/690929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Apr%202022%2014:47:21%20GMT	https://almuzakki.or.id/image/galeriyayasan/Laporan%20Yayasan%20Al%20Muzakki_1649342841.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Laporan%20Yayasan%20Al%20Muzakki_1649342841.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:13	23819/23819	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:07%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=manfaat-berdonasi&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull7e32.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:18	774105/774105	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Mar%202022%2014:12:41%20GMT	https://almuzakki.or.id/image/galeriyayasan/Donasi_1646748761.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Donasi_1646748761.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:18	30802/30802	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:15%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=amalan-sunnah-untuk-memperingati-isra%E2%80%99-mi%E2%80%99raj-&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulla291.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:26	8017432/8017432	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Apr%202022%2014:26:44%20GMT	https://almuzakki.or.id/image/galeriyayasan/Bersaing%20dalam%20kebaikan_1649773604.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Bersaing%20dalam%20kebaikan_1649773604.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:26	19082/19082	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:20%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=tamu-dan-titipan&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull8bee.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:26	1556207/1556207	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Feb%202022%2014:01:00%20GMT	https://almuzakki.or.id/image/galeriyayasan/Isra%20Mi`raj%202022_1645711260.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Isra%20Mi`raj%202022_1645711260.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:26	13953736/13953736	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jun%202022%2011:23:03%20GMT	https://almuzakki.or.id/image/galeriyayasan/Jerih%20Payah%20Uang_1655896983.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Jerih%20Payah%20Uang_1655896983.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:29	41916/41916	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:28%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=lima-sikap-tercela-terhadap-harta&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull3221.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:32	26888/26888	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:31%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=memborong-pahala-dengan-harta:-harta-yang-bermanfaat-untuk-dunia-dan-agama&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2f9e.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:38	21271/21271	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:34%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=pembangunan-senderan-pengaman-tebing-dari-longsor&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull55c5.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:39	3637861/3637861	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Feb%202022%2014:28:13%20GMT	https://almuzakki.or.id/image/galeriyayasan/Harta%20Titipan_1644244093.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Harta%20Titipan_1644244093.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:39	3032457/3032457	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jan%202022%2014:14:33%20GMT	https://almuzakki.or.id/image/galeriyayasan/Harta%20Bitcoin_1642774473.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Harta%20Bitcoin_1642774473.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:42	20955/20955	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:41%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=x-moc-chapter-muria-raya-baksos-akhir-tahun-di-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulld32d.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:42	3893792/3893792	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jan%202022%2013:57:04%20GMT	https://almuzakki.or.id/image/galeriyayasan/Crypto_1642773424.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Crypto_1642773424.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:43	995589/995589	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jan%202022%2015:05:51%20GMT	https://almuzakki.or.id/image/galeriyayasan/Kunjungan%20Dewan_1642172751.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Kunjungan%20Dewan_1642172751.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:43	19044/19044	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:43%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=rapat-rutin-bulan-november-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull165e.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:44	288870/288870	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:22%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-11-10%20Rapat%20Rutin%20November%202021_1636976226.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-11-10%20Rapat%20Rutin%20November%202021_1636976226.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:44	17288/17288	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:44%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-rutin-bulan-november-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulla56d.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:45	142103/142103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-11-09%20Santunan%20Yatim_1636975754.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-11-09%20Santunan%20Yatim_1636975754.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:45	19894/19894	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:45%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=baksos-dari-mercedes-benz-sl-club-indonesia&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull010c.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:46	135124/135124	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:22%20GMT	https://almuzakki.or.id/image/galeriyayasan/Mercedes%20Benz%20SL%20club%20BLS%20AL%20Muzakki_1635606058.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Mercedes%20Benz%20SL%20club%20BLS%20AL%20Muzakki_1635606058.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:47	17359/17359	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:47%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=komunitas-ane_id-jateng-dan-diy-baksos-di-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull6ffd.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:48	217545/217545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-10-24%20Baksos%20ANE_ID%20Jateng%20DIY_1635335047.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-10-24%20Baksos%20ANE_ID%20Jateng%20DIY_1635335047.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:48	16436/16436	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:48%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=kepala-rutan-jepara-berkunjung-ke-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull3b10.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
